"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
350,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,22,16,16
350,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,14,8,8
350,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,72,62,62
350,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,72,2,68
350,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,170,10,158
350,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,80,26,46
350,2,"Long-walk to transit",3,"highInc",1,"autos_lt_workers",0,8,8,8
350,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,232,70,126
350,2,"Long-walk to transit",4,"veryHighInc",0,"0_autos",0,4,4,4
350,2,"Long-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,80,56,68
350,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2012,892,1434
351,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,380,60,330
351,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,62,42,54
351,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,874,266,624
351,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,58,42,44
351,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,126,94,116
351,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,708,370,494
351,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,28,20,22
351,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,110,82,96
351,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,758,450,570
351,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,48,36,40
351,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,250,186,220
351,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1850,1180,1526
352,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,286,10,268
352,2,"Long-walk to transit",1,"lowInc",1,"autos_lt_workers",0,6,0,6
352,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,406,64,356
352,2,"Long-walk to transit",2,"medInc",0,"0_autos",0,2,2,2
352,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,12,12,12
352,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,72,44,72
352,2,"Long-walk to transit",3,"highInc",0,"0_autos",0,4,2,4
352,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,32,18,32
352,2,"Long-walk to transit",4,"veryHighInc",0,"0_autos",0,4,0,2
352,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,26,14,26
353,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,364,54,346
353,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,6,8
353,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,914,280,740
353,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,20,16,20
353,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,20,8,14
353,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,366,154,264
353,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,10,10,10
353,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,46,28,42
353,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,178,122,162
353,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,4,6
353,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,30,24,30
353,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,368,240,322
353,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,1014,108,928
353,2,"Long-walk to transit",1,"lowInc",1,"autos_lt_workers",0,28,14,28
353,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1380,176,1158
353,2,"Long-walk to transit",2,"medInc",0,"0_autos",0,34,22,30
353,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,44,34,44
353,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,274,190,236
353,2,"Long-walk to transit",3,"highInc",0,"0_autos",0,2,0,2
353,2,"Long-walk to transit",3,"highInc",1,"autos_lt_workers",0,12,10,12
353,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,66,50,56
354,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,526,30,518
354,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,698,60,692
354,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,2,2,2
354,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,22,20,20
354,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,2,2,2
354,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,34,30,34
354,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,10,4,10
354,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,348,22,320
354,2,"Long-walk to transit",1,"lowInc",1,"autos_lt_workers",0,24,8,24
354,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,616,98,524
354,2,"Long-walk to transit",2,"medInc",0,"0_autos",0,16,12,16
354,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,24,20,24
354,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,194,104,190
354,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,92,58,90
354,2,"Long-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
354,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,58,28,50
355,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,748,38,694
355,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,6,8
355,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1498,132,1280
355,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,50,14,22
355,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,18,12,16
355,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,842,360,496
355,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,2,6
355,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,24,18,22
355,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,504,196,292
355,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,2,4
355,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,70,50,60
355,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1034,562,758
355,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,440,2,432
355,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,702,6,692
355,2,"Long-walk to transit",2,"medInc",0,"0_autos",0,8,8,8
355,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,58,58,58
355,2,"Long-walk to transit",3,"highInc",0,"0_autos",0,4,2,2
355,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,134,124,124
355,2,"Long-walk to transit",4,"veryHighInc",0,"0_autos",0,26,20,20
355,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,154,128,142
356,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,344,76,108
356,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,116,56,96
356,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1378,394,626
356,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,134,76,94
356,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,192,134,172
356,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,820,382,532
356,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,62,34,44
356,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,166,90,134
356,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,770,386,544
356,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,120,84,112
356,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,744,506,680
356,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2494,1368,1978
356,2,"Long-walk to transit",3,"highInc",0,"0_autos",0,16,14,14
356,2,"Long-walk to transit",3,"highInc",1,"autos_lt_workers",0,80,70,80
356,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,96,84,86
356,2,"Long-walk to transit",4,"veryHighInc",0,"0_autos",0,20,10,14
356,2,"Long-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,52,50,52
356,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,332,186,214
357,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,30,2,6
357,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,276,90,156
357,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,20,8,14
357,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,26,18,24
357,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,468,204,306
357,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,12,6,6
357,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,30,14,24
357,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,604,262,416
357,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,30,22,24
357,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,274,174,242
357,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,3472,1678,2716
358,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,36,4,8
358,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,6,2,4
358,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,406,100,202
358,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,6,2,2
358,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,18,10,18
358,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,356,110,222
358,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,4,0,0
358,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,78,44,66
358,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,356,142,234
358,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,30,16,24
358,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,480,282,430
358,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,3594,1674,2884
359,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,14,0,0
359,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,206,46,70
359,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,10,2,2
359,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,20,6,16
359,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,300,124,174
359,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,2,0,0
359,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,14,4,12
359,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,332,128,220
359,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,2,6
359,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,152,82,124
359,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2206,1044,1706
359,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,28,10,18
359,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,82,20,56
359,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,144,94,134
360,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,52,8,18
360,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,40,24,40
360,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,644,160,328
360,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,4,0,0
360,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,64,36,58
360,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1058,432,736
360,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,20,8,14
360,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,34,26,34
360,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,788,364,574
360,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,8,8,8
360,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,184,118,176
360,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2582,1326,2072
360,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,2,0,0
360,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,26,0,0
361,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,10,0,0
361,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,240,84,114
361,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,4,4,4
361,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,346,198,246
361,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,2,2,2
361,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,42,26,34
361,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,642,346,480
361,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,20,4,16
361,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1728,620,1270
361,2,"Long-walk to transit",1,"lowInc",1,"autos_lt_workers",0,28,12,24
361,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,154,42,102
361,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,18,6,14
361,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,464,162,330
361,2,"Long-walk to transit",3,"highInc",1,"autos_lt_workers",0,6,4,6
361,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,322,116,214
361,2,"Long-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,148,112,130
361,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2624,1562,2136
362,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,22,2,6
362,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,16,14,16
362,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,608,116,208
362,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,4,0,0
362,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,24,12,24
362,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,474,170,290
362,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,2,0,0
362,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,84,62,76
362,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,832,358,542
362,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,6,4,4
362,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,356,242,342
362,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,3638,1850,2880
363,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,40,4,14
363,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,26,12,22
363,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,458,138,252
363,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,2,0,0
363,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,6,4,6
363,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,196,94,152
363,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,8,2,4
363,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,8,4,8
363,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,424,198,314
363,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,4,2,2
363,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,100,74,94
363,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1116,544,902
364,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,24,4,4
364,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,6,8
364,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,136,34,68
364,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,2,0,0
364,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,8,6,8
364,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,206,76,122
364,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,28,12,22
364,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,224,102,144
364,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,6,2,6
364,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,164,106,144
364,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1234,594,974
365,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,96,24,60
365,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,60,46,56
365,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,542,206,390
365,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,56,38,50
365,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,132,98,122
365,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,890,498,698
365,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,6,6,6
365,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,112,72,104
365,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,668,388,528
365,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,32,22,30
365,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,166,124,154
365,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1432,858,1206
366,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,64,34,40
366,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,82,48,76
366,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,506,206,326
366,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,36,14,26
366,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,144,82,126
366,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,958,498,760
366,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,14,10,12
366,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,126,86,118
366,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,774,410,606
366,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,40,30,32
366,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,352,232,316
366,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2292,1268,1926
367,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,108,22,36
367,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,28,18,28
367,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,632,170,266
367,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,38,12,16
367,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,108,48,84
367,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,784,322,500
367,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,28,14,16
367,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,198,134,182
367,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,1054,514,708
367,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,24,10,16
367,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,422,268,384
367,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,3138,1694,2466
368,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,8,2,8
368,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,56,24,40
368,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,14,6,10
368,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,114,46,86
368,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,20,12,18
368,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,384,150,264
368,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,78,50,68
368,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2560,1174,1882
368,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,12,0,0
368,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,192,38,44
368,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,8,8,8
368,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,156,56,70
368,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,200,86,102
368,2,"Long-walk to transit",4,"veryHighInc",0,"0_autos",0,2,0,0
368,2,"Long-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,264,156,226
368,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,392,240,330
369,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,8,0,0
369,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,60,16,18
369,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,4,0,0
369,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,62,12,14
369,2,"Long-walk to transit",1,"lowInc",0,"0_autos",0,8,0,0
369,2,"Long-walk to transit",1,"lowInc",1,"autos_lt_workers",0,6,2,4
369,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,276,34,96
369,2,"Long-walk to transit",2,"medInc",0,"0_autos",0,10,4,4
369,2,"Long-walk to transit",2,"medInc",1,"autos_lt_workers",0,22,14,18
369,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,318,100,166
369,2,"Long-walk to transit",3,"highInc",0,"0_autos",0,10,2,2
369,2,"Long-walk to transit",3,"highInc",1,"autos_lt_workers",0,54,46,52
369,2,"Long-walk to transit",3,"highInc",2,"autos_ge_workers",0,818,302,460
369,2,"Long-walk to transit",4,"veryHighInc",0,"0_autos",0,12,2,6
369,2,"Long-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,188,130,178
369,2,"Long-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,3026,1326,2284
370,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,20,6,10
370,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,358,78,136
370,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,18,2,6
